OBJECTID,ORIG_FID,index,elev,smoothed_elev,distance_m,smoothed_slope
1320,1,1320,2424,2422.3582245433518,132000,-0.003098158243274156
1321,1,1321,2423,2422.0481074526247,132100,-0.003101170907270898
1322,1,1322,2421,2421.7377012989155,132200,-0.003104061537092093
1323,1,1323,2420,2421.427018285641,132300,-0.0031068301327422886
1324,1,1324,2421,2421.116070616222,132400,-0.0031094766941942
1325,1,1325,2420,2420.804870494072,132500,-0.003112001221497849
1326,1,1326,2422,2420.493430122612,132600,-0.003114403714598666
1327,1,1327,2418,2420.1817617052598,132700,-0.003116684173523936
1328,1,1328,2416,2419.8698774454315,132800,-0.0031188425982827538
1329,1,1329,2418,2419.557789546546,132900,-0.00312087898885693
1330,1,1330,2417,2419.24551021202,133000,-0.0031227933452601065
1331,1,1331,2419,2418.9330516452733,133100,-0.0031245856674649987
1332,1,1332,2419,2418.6204260497225,133200,-0.003126255955507986
1333,1,1333,2421,2418.307645628785,133300,-0.0031278042093754264
1334,1,1334,2418,2417.9947225858787,133400,-0.0031292304290627725
1335,1,1335,2419,2417.6816691244226,133500,-0.003130534614560929
1336,1,1336,2415,2417.368497447833,133600,-0.0031317167658971813
1337,1,1337,2419,2417.0552197595284,133700,-0.003132776883044244
1338,1,1338,2417,2416.7418482629264,133800,-0.003133714966020307
1339,1,1339,2414,2416.4283951614457,133900,-0.0031345310148071805
1340,1,1340,2415,2416.114872658503,134000,-0.003135225029427602
1341,1,1341,2416,2415.8012929575166,134100,-0.0031357970098633814
1342,1,1342,2422,2415.4876682619038,134200,-0.0031362469561281615
1343,1,1343,2414,2415.1740107750825,134300,-0.0031365748682128467
1344,1,1344,2413,2414.8603327004716,134400,-0.003136780746108343
1345,1,1345,2415,2414.546646241488,134500,-0.003136864589837387
1346,1,1346,2414,2414.2329636015493,134600,-0.0031368263993863366
1347,1,1347,2412,2413.9192969840738,134700,-0.0031366661747551914
1348,1,1348,2412,2413.6056585924794,134800,-0.003136383915943952
1349,1,1349,2413,2413.2920606301827,134900,-0.0031359796229662607
1350,1,1350,2413,2412.978515300603,135000,-0.0031354532957993796
1351,1,1351,2413,2412.665034807157,135100,-0.0031348049344569516
1352,1,1352,2412,2412.3516313532637,135200,-0.003134034538934429
1353,1,1353,2413,2412.03831714234,135300,-0.0031331421092363598
1354,1,1354,2413,2411.7251043778037,135400,-0.0031321276453627435
1355,1,1355,2412,2411.4120052630724,135500,-0.00313099114731358
1356,1,1356,2412,2411.099032001566,135600,-0.003129732615066132
1357,1,1357,2411,2410.7861967966987,135700,-0.003128352048670422
1358,1,1358,2411,2410.4735118518915,135800,-0.00312684944807188
1359,1,1359,2410,2410.1609893705604,135900,-0.0031252248133114336
1360,1,1360,2409,2409.8486415561247,136000,-0.00312347814435725
1361,1,1361,2409,2409.536480612,136100,-0.0031216094412457097
1362,1,1362,2409,2409.2245187416056,136200,-0.0031196187039449798
1363,1,1363,2408,2408.9127681483596,136300,-0.003117505932459608
1364,1,1364,2408,2408.600646892182,136400,-0.003121212561777611
1365,1,1365,2407,2408.2875861381376,136500,-0.0031306075404427245
1366,1,1366,2406,2407.973617747359,136600,-0.0031396839077842743
1367,1,1367,2408,2407.658773580979,136700,-0.0031484416638022593
1368,1,1368,2406,2407.343085500131,136800,-0.0031568808084784907
1369,1,1369,2406,2407.0265853659475,136900,-0.003165001341835705
1370,1,1370,2405,2406.7093050395624,137000,-0.003172803263851165
1371,1,1371,2405,2406.3912763821063,137100,-0.0031802865745612506
1372,1,1372,2404,2406.0725312547142,137200,-0.0031874512739204874
1373,1,1373,2407,2405.7531015185186,137300,-0.00319429736195616
1374,1,1374,2407,2405.4330190346514,137400,-0.0032008248386728153
1375,1,1375,2406,2405.112315664247,137500,-0.0032070337040431694
1376,1,1376,2406,2404.791023268437,137600,-0.0032129239580990544
1377,1,1377,2404,2404.4691737083544,137700,-0.003218495600826827
1378,1,1378,2403,2404.1467988451336,137800,-0.0032237486322082985
1379,1,1379,2404,2403.823930539906,137900,-0.003228683052275301
1380,1,1380,2403,2403.5006006538047,138000,-0.0032332988610141913
1381,1,1381,2405,2403.1768410479626,138100,-0.0032375960584204223
1382,1,1382,2402,2402.852683583513,138200,-0.0032415746444939943
1383,1,1383,2401,2402.5281601215893,138300,-0.0032452346192394545
1384,1,1384,2402,2402.2033025233227,138400,-0.003248575982665898
1385,1,1385,2403,2401.8781426498476,138500,-0.003251598734750587
1386,1,1386,2401,2401.552712362296,138600,-0.0032543028755162595
1387,1,1387,2400,2401.2270435218006,138700,-0.0032566884049538202
1388,1,1388,2399,2400.901167989496,138800,-0.0032587553230450793
1389,1,1389,2400,2400.5751176265135,138900,-0.003260503629826417
1390,1,1390,2400,2400.248924293987,139000,-0.0032619333252659997
1391,1,1391,2398,2399.9226198530487,139100,-0.003263044409382019
1392,1,1392,2399,2399.596236164831,139200,-0.0032638368821744732
1393,1,1393,2398,2399.269805090469,139300,-0.0032643107436206263
1394,1,1394,2398,2398.943358491093,139400,-0.003264465993761405
1395,1,1395,2397,2398.6169282278374,139500,-0.003264302632555882
1396,1,1396,2397,2398.2905461618343,139600,-0.0032638206600313423
1397,1,1397,2396,2397.9642441542173,139700,-0.003263020076169596
1398,1,1398,2397,2397.6380540661185,139800,-0.003261900880988833
1399,1,1399,2397,2397.312007758672,139900,-0.0032604630744663154
1400,1,1400,2396,2396.986137093009,140000,-0.0032587066566293287
1401,1,1401,2397,2396.660473930264,140100,-0.003256631627450588
1402,1,1402,2395,2396.3350501315695,140200,-0.0032542379869437356
1403,1,1403,2397,2396.009897558058,140300,-0.0032515257351133186
1404,1,1404,2395,2395.685048070862,140400,-0.0032484948719593374
1405,1,1405,2396,2395.3605335311154,140500,-0.00324514539746815
1406,1,1406,2396,2395.036385799951,140600,-0.003241477311644303
1407,1,1407,2397,2394.7126367385013,140700,-0.0032374906144968917
1408,1,1408,2394,2394.3893182078987,140800,-0.0032331853060259164
1409,1,1409,2394,2394.0664620692773,140900,-0.003228561386213187
1410,1,1410,2394,2393.744100183769,141000,-0.0032236188550814403
1411,1,1411,2394,2393.4222644125075,141100,-0.0032183577126170346
1412,1,1412,2394,2393.1009866166246,141200,-0.003212777958829065
1413,1,1413,2392,2392.780298657254,141300,-0.0032068795937038887
1414,1,1414,2392,2392.460232395529,141400,-0.0032006626172506004
1415,1,1415,2394,2392.1408196925818,141500,-0.003194127029473748
1416,1,1416,2392,2391.822092409545,141600,-0.003187272830368784
1417,1,1417,2392,2391.504082407552,141700,-0.0031801000199311604
1418,1,1418,2391,2391.186821547736,141800,-0.00317260859815633
1419,1,1419,2392,2390.8703416912294,141900,-0.003164798565067031
1420,1,1420,2390,2390.554674699166,142000,-0.003156669920635977
1421,1,1421,2390,2390.2398524326763,142100,-0.003148222664895002
1422,1,1422,2391,2389.925906752896,142200,-0.0031394567978031774
1423,1,1423,2389,2389.6128695209563,142300,-0.0031303723193968837
1424,1,1424,2388,2389.3007725979915,142400,-0.0031209692296488355
1425,1,1425,2387,2388.989647845133,142500,-0.0031112475285863185
1426,1,1426,2388,2388.6788007511964,142600,-0.0031084709393644516
1427,1,1427,2388,2388.3675314655397,142700,-0.0031126928565663545
1428,1,1428,2387,2388.0558638401108,142800,-0.003116676254289814
1429,1,1429,2387,2387.743821726858,142900,-0.0031204211325257347
1430,1,1430,2388,2387.4314289777312,143000,-0.003123927491269569
1431,1,1431,2388,2387.118709444677,143100,-0.003127195330544055
1432,1,1432,2387,2386.805686979643,143200,-0.0031302246503400965
1433,1,1433,2388,2386.492385434579,143300,-0.0031330154506395047
1434,1,1434,2387,2386.178828661433,143400,-0.003135567731460469
1435,1,1435,2387,2385.865040512152,143500,-0.0031378814928075373
1436,1,1436,2388,2385.5510448386854,143600,-0.0031399567346670665
1437,1,1437,2384,2385.23686549298,143700,-0.0031417934570526994
1438,1,1438,2385,2384.922526326987,143800,-0.003143391659932604
1439,1,1439,2386,2384.6080511926516,143900,-0.0031447513433522545
1440,1,1440,2385,2384.2934639419227,144000,-0.0031458725072889136
1441,1,1441,2384,2383.9787884267503,144100,-0.003146755151724392
1442,1,1442,2385,2383.6640484990803,144200,-0.0031473992766996163
1443,1,1443,2386,2383.349268010862,144300,-0.003147804882182754
1444,1,1444,2384,2383.034470814044,144400,-0.0031479719681783537
1445,1,1445,2385,2382.7196807605737,144500,-0.003147900534704604
1446,1,1446,2383,2382.4049217024003,144600,-0.0031475905817342207
1447,1,1447,2382,2382.090217491471,144700,-0.003147042109294489
1448,1,1448,2381,2381.7755919797337,144800,-0.0031462551173717657
1449,1,1449,2382,2381.461069019138,144900,-0.0031452296059569563
1450,1,1450,2381,2381.1466724616316,145000,-0.003143965575063703
1451,1,1451,2380,2380.8324261591624,145100,-0.003142463024692006
1452,1,1452,2381,2380.5183539636796,145200,-0.003140721954828223
1453,1,1453,2381,2380.2044797271305,145300,-0.003138742365490543
1454,1,1454,2380,2379.8908273014636,145400,-0.0031365242566698728
1455,1,1455,2379,2379.5774205386265,145500,-0.003134067628370758
1456,1,1456,2380,2379.264283290568,145600,-0.003131372480584105
1457,1,1457,2380,2378.951439409237,145700,-0.003128438813309913
1458,1,1458,2379,2378.6389127465804,145800,-0.003125266626566372
1459,1,1459,2379,2378.326727154548,145900,-0.0031218559203261974
1460,1,1460,2379,2378.014906485086,146000,-0.003118206694616674
1461,1,1461,2378,2377.703474590144,146100,-0.003114318949419612
1462,1,1462,2378,2377.3924553216707,146200,-0.0031101926847350112
1463,1,1463,2377,2377.081872531613,146300,-0.003105827900576514
1464,1,1464,2376,2376.77175007192,146400,-0.0031012245969304787
1465,1,1465,2377,2376.4621117945394,146500,-0.003096382773805999
1466,1,1466,2376,2376.15298155142,146600,-0.003091302431193981
1467,1,1467,2377,2375.8443831945096,146700,-0.0030859835691035187
1468,1,1468,2377,2375.536340575756,146800,-0.0030804261875346127
1469,1,1469,2377,2375.2288775471084,146900,-0.003074630286478168
1470,1,1470,2375,2374.922017960515,147000,-0.003068595865934185
1471,1,1471,2376,2374.615785667923,147100,-0.0030623229259208527
1472,1,1472,2376,2374.3102045212813,147200,-0.0030558114664154343
1473,1,1473,2376,2374.005298372538,147300,-0.0030490614874315726
1474,1,1474,2374,2373.7010910736417,147400,-0.003042072988964719
1475,1,1475,2372,2373.3976064765407,147500,-0.0030348459710103273
1476,1,1476,2372,2373.0948684331825,147600,-0.003027380433582039
1477,1,1477,2373,2372.792900795516,147700,-0.0030196763766662115
1478,1,1478,2372,2372.4917274154886,147800,-0.0030117338002719407
1479,1,1479,2372,2372.1913721450496,147900,-0.003003552704390131
1480,1,1480,2373,2371.891858836146,148000,-0.0029951330890344253
1481,1,1481,2372,2371.5932113407266,148100,-0.002986474954195728
1482,1,1482,2371,2371.295453510741,148200,-0.0029775782998558496
1483,1,1483,2371,2370.998609198135,148300,-0.002968443126060265
1484,1,1484,2369,2370.7027022548587,148400,-0.002959069432763499
1485,1,1485,2370,2370.4077565328594,148500,-0.0029494572199928373
1486,1,1486,2370,2370.113795884085,148600,-0.0029396064877437312
1487,1,1487,2371,2369.820454451224,148700,-0.0029334143286087054
1488,1,1488,2369,2369.5273530702684,148800,-0.002931013809557044
1489,1,1489,2371,2369.23449563312,148900,-0.0029285743714854108
1490,1,1490,2370,2368.941886031684,149000,-0.0029260960143574267
1491,1,1491,2370,2368.6495281578646,149100,-0.0029235787381958287
1492,1,1492,2370,2368.357425903564,149200,-0.0029210225430051653
1493,1,1493,2370,2368.0655831606873,149300,-0.002918427428767245
1494,1,1494,2368,2367.7740038211377,149400,-0.0029157933954957116
1495,1,1495,2367,2367.482691776819,149500,-0.002913120443186017
1496,1,1496,2364,2367.191650919636,149600,-0.0029104085718336136
1497,1,1497,2362,2366.90088514149,149700,-0.0029076577814566916
1498,1,1498,2366,2366.610398334287,149800,-0.0029048680720325138
1499,1,1499,2367,2366.3201943899303,149900,-0.0029020394435656273
1500,1,1500,2367,2366.0302772003233,150000,-0.0028991718960696745
1501,1,1501,2365,2365.74065065737,150100,-0.002896265429531013
1502,1,1502,2366,2365.4513186529744,150200,-0.002893320043958738
1503,1,1503,2363,2365.1622850790395,150300,-0.002890335739348302
1504,1,1504,2361,2364.87355382747,150400,-0.0028873125156951575
1505,1,1505,2363,2364.585128790169,150500,-0.002884250373008399
1506,1,1506,2364,2364.2970138590413,150600,-0.0028811493112789323
1507,1,1507,2363,2364.009212925989,150700,-0.0028780093305249468
1508,1,1508,2361,2363.721729882917,150800,-0.0028748304307191575
1509,1,1509,2364,2363.434568621729,150900,-0.0028716126118797547
1510,1,1510,2364,2363.147733034328,151000,-0.0028683558740067385
1511,1,1511,2361,2362.861227012619,151100,-0.002865060217091013
1512,1,1512,2359,2362.5750544485054,151200,-0.002861725641137127
1513,1,1513,2361,2362.2892192338904,151300,-0.0028583521461496273
1514,1,1514,2362,2362.003725260678,151400,-0.002854939732123967
1515,1,1515,2361,2361.718576420772,151500,-0.002851488399060145
1516,1,1516,2361,2361.4337766060776,151600,-0.002847998146944519
1517,1,1517,2360,2361.149329708496,151700,-0.00284446897581347
1518,1,1518,2362,2360.865239619933,151800,-0.0028409008856306174
1519,1,1519,2359,2360.581510232291,151900,-0.002837293876423246
1520,1,1520,2360,2360.298145437475,152000,-0.0028336479481595235
1521,1,1521,2359,2360.015149127388,152100,-0.0028299631008667347
1522,1,1522,2359,2359.7325251939337,152200,-0.00282623933454488
1523,1,1523,2361,2359.450277529016,152300,-0.002822476649175769
1524,1,1524,2359,2359.1684100245393,152400,-0.002818675044768497
1525,1,1525,2358,2358.886926572407,152500,-0.002814834521323064
1526,1,1526,2357,2358.6058310645226,152600,-0.0028109550788440172
1527,1,1527,2358,2358.32512739279,152700,-0.0028070367173268097
1528,1,1528,2357,2358.0448194491128,152800,-0.0028030794367714406
1529,1,1529,2357,2357.764911125395,152900,-0.0027990832371779105
1530,1,1530,2358,2357.485406313541,153000,-0.002795048118541672
1531,1,1531,2352,2357.2063089054527,153100,-0.0027909740808809147
1532,1,1532,2354,2356.927622793037,153200,-0.002786861124159259
1533,1,1533,2357,2356.649351868194,153300,-0.0027827092484267266
1534,1,1534,2354,2356.37150002283,153400,-0.0027785184536423912
1535,1,1535,2356,2356.0940711488483,153500,-0.002774288739815347
1536,1,1536,2355,2355.817069138152,153600,-0.0027700201069637844
1537,1,1537,2355,2355.5404978826455,153700,-0.0027657125550649654
1538,1,1538,2355,2355.2643612742327,153800,-0.0027613660841279853
1539,1,1539,2355,2354.988663204816,153900,-0.0027569806941664865
1540,1,1540,2355,2354.713407566301,154000,-0.0027525563851486367
1541,1,1541,2354,2354.4385982505914,154100,-0.0027480931570971734
1542,1,1542,2354,2354.1642391495893,154200,-0.0027435910100211914
1543,1,1543,2355,2353.8903341551995,154300,-0.002739049943897953
1544,1,1544,2353,2353.6168871593263,154400,-0.0027344699587320063
1545,1,1545,2354,2353.3439020538726,154500,-0.0027298510545369936
1546,1,1546,2352,2353.0713827307427,154600,-0.002725193231299272
1547,1,1547,2353,2352.79933308184,154700,-0.0027204964890279373
1548,1,1548,2353,2352.5277569990685,154800,-0.0027157608277138933
1549,1,1549,2353,2352.256718459643,154900,-0.002710385394257173
1550,1,1550,2353,2351.9862727931463,155000,-0.0027044566649647096
1551,1,1551,2352,2351.7164109200353,155100,-0.0026986187311104004
1552,1,1552,2352,2351.4471237607672,155200,-0.0026928715926806037
1553,1,1553,2352,2351.178402235798,155300,-0.0026872152496935087
1554,1,1554,2351,2350.9102372655857,155400,-0.002681649702121831
1555,1,1555,2351,2350.642619770587,155500,-0.002676174949988308
1556,1,1556,2349,2350.375540671257,155600,-0.002670790993297487
1557,1,1557,2350,2350.1089908880544,155700,-0.002665497832026631
1558,1,1558,2348,2349.842961341436,155800,-0.0026602954661848342
1559,1,1559,2348,2349.5774429518574,155900,-0.00265518389578574
1560,1,1560,2349,2349.3124266397754,156000,-0.0026501631208202523
1561,1,1561,2348,2349.047903325649,156100,-0.002645233141265635
1562,1,1562,2348,2348.783863929933,156200,-0.0026403939571582667
1563,1,1563,2347,2348.5202993730845,156300,-0.002635645568484506
1564,1,1564,2348,2348.257200575561,156400,-0.002630987975235257
1565,1,1565,2348,2347.994558457818,156500,-0.0026264211774287105
1566,1,1566,2346,2347.7323639403144,156600,-0.002621945175037581
1567,1,1567,2347,2347.470607943505,156700,-0.0026175599680937013
1568,1,1568,2347,2347.209281387848,156800,-0.002613265556569786
1569,1,1569,2348,2346.9483751937996,156900,-0.0026090619404840255
1570,1,1570,2346,2346.6878802818164,157000,-0.002604949119831872
1571,1,1571,2347,2346.427787572356,157100,-0.0026009270946042305
1572,1,1572,2346,2346.168087985874,157200,-0.0025969958648192916
1573,1,1573,2346,2345.9087724428286,157300,-0.002593155430454317
1574,1,1574,2346,2345.6498318636764,157400,-0.0025894057915229495
1575,1,1575,2348,2345.391257168874,157500,-0.0025857469480251895
1576,1,1576,2346,2345.1330392788773,157600,-0.002582178899965584
1577,1,1577,2346,2344.8751691141442,157700,-0.00257870164733049
1578,1,1578,2343,2344.617637595132,157800,-0.0025753151901244564
1579,1,1579,2343,2344.360435642296,157900,-0.0025720195283565773
1580,1,1580,2342,2344.103554176094,158000,-0.002568814662022305
1581,1,1581,2343,2343.8469841169826,158100,-0.0025657005911125454
1582,1,1582,2343,2343.5907163854185,158200,-0.00256267731564094
1583,1,1583,2343,2343.3347419018587,158300,-0.0025597448355983944
1584,1,1584,2343,2343.0790515867607,158400,-0.0025569031509803607
1585,1,1585,2342,2342.8236363605797,158500,-0.0025541522618095767
1586,1,1586,2343,2342.568487143774,158600,-0.0025514921680587577
1587,1,1587,2343,2342.3135948567997,158700,-0.0025489228697415456
1588,1,1588,2345,2342.058950420114,158800,-0.0025464443668579404
1589,1,1589,2343,2341.8045447541735,158900,-0.0025440566594033954
1590,1,1590,2343,2341.550368779435,159000,-0.0025417597473870045
1591,1,1591,2343,2341.2964134163553,159100,-0.002539553630795126
1592,1,1592,2342,2341.0426695853916,159200,-0.0025374383096368547
1593,1,1593,2342,2340.7891282070004,159300,-0.0025354137839121906
1594,1,1594,2341,2340.5357802016388,159400,-0.002533480053616586
1595,1,1595,2342,2340.282616489763,159500,-0.002531637118759136
1596,1,1596,2341,2340.0296279918302,159600,-0.002529884979326198
1597,1,1597,2340,2339.7768056282976,159700,-0.002528223635326867
1598,1,1598,2341,2339.524140319621,159800,-0.0025266530867656912
1599,1,1599,2341,2339.2716229862585,159900,-0.0025251733336244795
1600,1,1600,2342,2339.019244548667,160000,-0.0025237843759168756
1601,1,1601,2340,2338.766995927301,160100,-0.002522486213656521
1602,1,1602,2340,2338.5148680426205,160200,-0.0025212788468070356
1603,1,1603,2340,2338.26285181508,160300,-0.0025201622754048004
1604,1,1604,2339,2338.0109381651373,160400,-0.002519136499427077
1605,1,1605,2338,2337.75911801325,160500,-0.002518201518873866
1606,1,1606,2338,2337.507382279873,160600,-0.0025173573337679044
1607,1,1607,2341,2337.255721885464,160700,-0.0025166039440910025
1608,1,1608,2338,2337.0041277504806,160800,-0.0025159413498340656
1609,1,1609,2337,2336.752590795378,160900,-0.002515369551024378
1610,1,1610,2338,2336.501101940615,161000,-0.0025148885476301073
1611,1,1611,2338,2336.2494138894513,161100,-0.0025168805116391013
1612,1,1612,2339,2335.99730476295,161200,-0.002521091265011819
1613,1,1613,2336,2335.7448036082724,161300,-0.0025250115467770227
1614,1,1614,2334,2335.49193947258,161400,-0.0025286413569256183
1615,1,1615,2336,2335.2387414030345,161500,-0.0025319806954530576
1616,1,1616,2335,2334.985238446796,161600,-0.002535029562386626
1617,1,1617,2335,2334.7314596510273,161700,-0.0025377879576853955
1618,1,1618,2332,2334.477434062889,161800,-0.0025402558813811993
1619,1,1619,2332,2334.2231907295422,161900,-0.002542433333469489
1620,1,1620,2335,2333.9687586981486,162000,-0.0025443203139366233
1621,1,1621,2336,2333.714167015869,162100,-0.0025459168227962435
1622,1,1622,2335,2333.459444729864,162200,-0.0025472228600483503
1623,1,1623,2333,2333.204620887297,162300,-0.002548238425670206
1624,1,1624,2331,2332.9497245353273,162400,-0.0025489635196981907
1625,1,1625,2330,2332.6947847211177,162500,-0.0025493981420959245
1626,1,1626,2332,2332.439830491828,162600,-0.0025495422928952394
1627,1,1627,2333,2332.1848908946204,162700,-0.002549395972077946
1628,1,1628,2330,2331.929994976656,162800,-0.0025489591796440435
1629,1,1629,2330,2331.6751717850957,162900,-0.0025482319156026278
1630,1,1630,2333,2331.420450367101,163000,-0.002547214179949151
1631,1,1631,2333,2331.1658597698333,163100,-0.002545905972674518
1632,1,1632,2333,2330.911429040454,163200,-0.0025443072937923715
1633,1,1633,2330,2330.657187226124,163300,-0.0025424181433027116
1634,1,1634,2330,2330.4031633740046,163400,-0.0025402385211918954
1635,1,1635,2331,2330.1493865312577,163500,-0.0025377684274690182
1636,1,1636,2332,2329.895885745044,163600,-0.0025350078621386276
1637,1,1637,2329,2329.642690062525,163700,-0.0025319568251870807
1638,1,1638,2328,2329.389828530862,163800,-0.0025286153166325675
1639,1,1639,2330,2329.1373301972153,163900,-0.0025249833364659937
1640,1,1640,2330,2328.8852241087484,164000,-0.0025210608846691685
1641,1,1641,2330,2328.6335393126205,164100,-0.002516847961278472
1642,1,1642,2329,2328.3823048559934,164200,-0.0025123445662711672
1643,1,1643,2329,2328.1315497860287,164300,-0.002507550699647254
1644,1,1644,2329,2327.8813031498876,164400,-0.0025024663614112794
1645,1,1645,2329,2327.6315939947312,164500,-0.002497091551563244
1646,1,1646,2328,2327.3824513677214,164600,-0.0024914262700986
1647,1,1647,2327,2327.1339043160183,164700,-0.0024854705170309897
1648,1,1648,2328,2326.885981886784,164800,-0.0024792242923422237
1649,1,1649,2326,2326.6387131271804,164900,-0.0024726875960368487
1650,1,1650,2328,2326.392127084367,165000,-0.0024658604281330553
1651,1,1651,2327,2326.1462528055063,165100,-0.0024587427886081058
1652,1,1652,2327,2325.901119337759,165200,-0.002451334677471095
1653,1,1653,2323,2325.656755728288,165300,-0.002443636094712929
1654,1,1654,2322,2325.4131910242527,165400,-0.002435647040351796
1655,1,1655,2323,2325.1704542728144,165500,-0.0024273675143831495
1656,1,1656,2324,2324.9285745211355,165600,-0.0024187975167888
1657,1,1657,2325,2324.6875808163763,165700,-0.0024099370475914837
1658,1,1658,2322,2324.447502205699,165800,-0.0024007861067730117
1659,1,1659,2325,2324.2083677362643,165900,-0.002391344694347026
1660,1,1660,2323,2323.970206455233,166000,-0.002381612810313527
1661,1,1661,2324,2323.7330474097676,166100,-0.0023715904546543244
1662,1,1662,2327,2323.496919647029,166200,-0.0023612776273876077
1663,1,1663,2324,2323.2618522141775,166300,-0.002350674328513378
1664,1,1664,2324,2323.0278741583747,166400,-0.002339780558027087
1665,1,1665,2327,2322.7950145267832,166500,-0.0023285963159150923
1666,1,1666,2327,2322.5633023665623,166600,-0.0023171216022092266
1667,1,1667,2323,2322.332766724875,166700,-0.00230535641687311
1668,1,1668,2322,2322.103436648882,166800,-0.00229330075992948
1669,1,1669,2323,2321.8753411857447,166900,-0.0022809546313737883
1670,1,1670,2320,2321.648509382623,167000,-0.002268318031215131
1671,1,1671,2319,2321.42297028668,167100,-0.0022553909594307696
1672,1,1672,2318,2321.198752945076,167200,-0.0022421734160388953
1673,1,1673,2324,2320.9755593654127,167300,-0.002231935796635298
1674,1,1674,2324,2320.7530669413363,167400,-0.0022249242407633573
1675,1,1675,2323,2320.5312677990773,167500,-0.0022179914225898757
1676,1,1676,2322,2320.310154064864,167600,-0.0022111373421330426
1677,1,1677,2324,2320.0897178649266,167700,-0.0022043619993746687
1678,1,1678,2320,2319.8699513254955,167800,-0.0021976653943102066
1679,1,1679,2325,2319.6508465727998,167900,-0.0021910475269578456
1680,1,1680,2319,2319.432395733069,168000,-0.002184508397308491
1681,1,1681,2325,2319.214590932533,168100,-0.0021780480053575956
1682,1,1682,2323,2318.9974242974217,168200,-0.002171666351114254
1683,1,1683,2324,2318.780887953964,168300,-0.0021653634345784665
1684,1,1684,2320,2318.5649740283898,168400,-0.0021591392557411384
1685,1,1685,2319,2318.3496746469295,168500,-0.0021529938146022686
1686,1,1686,2319,2318.134981935812,168600,-0.0021469271111755005
1687,1,1687,2320,2317.920888021267,168700,-0.002140939145451739
1688,1,1688,2321,2317.707385029524,168800,-0.0021350299174264366
1689,1,1689,2319,2317.4944650868133,168900,-0.002129199427108688
1690,1,1690,2318,2317.282120319365,169000,-0.002123447674484851
1691,1,1691,2317,2317.0703428534066,169100,-0.00211777465958221
1692,1,1692,2315,2316.8591248151693,169200,-0.002112180382373481
1693,1,1693,2314,2316.6484583308834,169300,-0.0021066648428586634
1694,1,1694,2314,2316.4383355267764,169400,-0.0021012280410695893
1695,1,1695,2311,2316.2287485290803,169500,-0.0020958699769607846
1696,1,1696,2324,2316.019689464023,169600,-0.0020905906505731763
1697,1,1697,2319,2315.8111504578355,169700,-0.002085390061874932
1698,1,1698,2326,2315.6031236367467,169800,-0.002080268210888789
1699,1,1699,2314,2315.395601126986,169900,-0.002075225097605653
1700,1,1700,2313,2315.188575054784,170000,-0.0020702607220209755
1701,1,1701,2312,2314.982037546369,170100,-0.0020653750841483996
1702,1,1702,2311,2314.775980727973,170200,-0.0020605681839606406
1703,1,1703,2310,2314.570396725823,170300,-0.0020558400215031723
1704,1,1704,2310,2314.3652776661497,170400,-0.002051190596730521
1705,1,1705,2310,2314.160615675183,170500,-0.0020466199096654237
1706,1,1706,2308,2313.956402879153,170600,-0.002042127960303333
1707,1,1707,2309,2313.752631404287,170700,-0.0020377147486578904
1708,1,1708,2310,2313.549293376818,170800,-0.002033380274692718
1709,1,1709,2310,2313.3463809229734,170900,-0.0020291245384441935
1710,1,1710,2311,2313.143886168983,171000,-0.0020249475399032237
1711,1,1711,2308,2312.941801241078,171100,-0.0020208492790516177
1712,1,1712,2307,2312.7401182654867,171200,-0.0020168297559121128
1713,1,1713,2316,2312.5388293684387,171300,-0.0020128889704801624
1714,1,1714,2322,2312.337926676164,171400,-0.0020090269227466704
1715,1,1715,2315,2312.137402314892,171500,-0.002005243612720733
1716,1,1716,2308,2311.937248410853,171600,-0.002001539040388707
1717,1,1717,2304,2311.7374570902766,171700,-0.0019979132057642347
1718,1,1718,2304,2311.5380204793914,171800,-0.0019943661088518637
1719,1,1719,2302,2311.338930704428,171900,-0.0019908977496334045
1720,1,1720,2303,2311.140179891616,172000,-0.0019875081281224994
1721,1,1721,2304,2310.941760167185,172100,-0.001984197244310053
1722,1,1722,2303,2310.743663657364,172200,-0.001980965098209708
1723,1,1723,2303,2310.545882488383,172300,-0.0019778116898078223
1724,1,1724,2302,2310.3484087864726,172400,-0.0019747370191043954
1725,1,1725,2303,2310.1512346778613,172500,-0.00197174108611307
1726,1,1726,2307,2309.954352288779,172600,-0.0019688238908247514
1727,1,1727,2305,2309.7577537454563,172700,-0.0019659854332257963
1728,1,1728,2310,2309.5614311741215,172800,-0.001963225713348038
1729,1,1729,2304,2309.3653767010046,172900,-0.0019605447311687387
1730,1,1730,2305,2309.1695824523354,173000,-0.0019579424866924457
1731,1,1731,2304,2308.974040554344,173100,-0.0019554189799146117
1732,1,1732,2322,2308.7787431332595,173200,-0.0019529742108443315
1733,1,1733,2315,2308.5836823153113,173300,-0.0019506081794816055
1734,1,1734,2303,2308.38885022673,173400,-0.0019483208858127909
1735,1,1735,2297,2308.196315229161,173500,-0.0019253499756905512
1736,1,1736,2296,2308.008061125333,173600,-0.0018825410382805785
1737,1,1737,2301,2307.823953203098,173700,-0.0018410792223494355
1738,1,1738,2301,2307.6438567503087,173800,-0.0018009645278925747
1739,1,1739,2298,2307.4676370548195,173900,-0.001762196954891806
1740,1,1740,2300,2307.2951594044803,174000,-0.0017247765033926044
